latitude,longitude,magType,nst,earthquake_id,type,magNst,magSource
19.6855,-156.1306667,md,42,59691,earthquake,16,hv
1.4025,127.0723,mb,67,59692,earthquake,58,us
43.7512,-105.3213,ml,14,59693,mining explosion,62,us
31.68618975,-104.1605363,ml,35,59694,earthquake,25,tx
47.0148,80.1465,mb,57,59695,earthquake,40,us
85.2105,94.943,mb,47,59696,earthquake,32,us
54.7931,-158.1599,ml,,59697,earthquake,,ak
61.2768,-150.103,ml,,59698,earthquake,,ak
-23.0901,-66.4745,mb,51,59699,earthquake,22,us
12.1894,-88.1253,mb,63,59700,earthquake,136,us
28.5166,141.8674,mb,28,59701,earthquake,14,us
5.6878,124.1148,mb,15,59702,earthquake,11,us
-8.3933,113.2915,mb,41,59703,earthquake,25,us
29.8569,140.1393,mb,69,59704,earthquake,65,us
58.3441,-133.5028,ml,,59705,ice quake,,ak
-15.5242,-74.0546,mb,25,59706,earthquake,15,us
29.4672,139.9854,mb,31,59707,earthquake,20,us
53.4894,-167.8622,ml,17,59708,earthquake,12,us
29.9905,139.9122,mb,44,59709,earthquake,42,us
60.5825,-141.2868,ml,,59710,earthquake,,ak
60.2134,-150.0537,ml,,59711,earthquake,,ak
2.6798,128.5612,mb,21,59712,earthquake,10,us
-4.7795,144.7865,mb,38,59713,earthquake,27,us
-15.2545,-177.5115,mb,18,59714,earthquake,10,us
32.4873,142.4844,mb,33,59715,earthquake,11,us
-19.8814,-69.136,mb,22,59716,earthquake,14,us
-12.1799,124.5564,mb,20,59717,earthquake,12,us
56.7165,-173.103,ml,35,59718,earthquake,8,us
53.649,-163.3988,ml,21,59719,earthquake,12,us
-24.405,-175.4657,mb,19,59720,earthquake,19,us
56.9105,-167.8631,ml,36,59721,earthquake,,ak
-20.8808,-68.9453,mwr,35,59722,earthquake,,guc
-17.7638,-178.5554,mb,30,59723,earthquake,25,us
28.0807,141.9577,mb,26,59724,earthquake,22,us
40.2185,141.9548,mb,26,59725,earthquake,13,us
-24.1992,-175.6497,mb,17,59726,earthquake,14,us
-40.5621,175.6409,ml,8,59727,earthquake,20,us
51.0468,-179.6855,ml,19,59728,earthquake,18,us
85.0001,96.9327,mb,47,59729,earthquake,39,us
17.94733333,-67.04916667,md,18,59730,earthquake,7,pr
-23.3503,-179.9059,mb,44,59731,earthquake,28,us
31.63145153,-104.4136184,ml,44,59732,earthquake,28,tx
-18.1344,-71.6337,mwr,35,59733,earthquake,18,us
51.8308,178.2841,ml,14,59734,earthquake,14,us
-57.068,-25.1013,mb,16,59735,earthquake,14,us
-23.6865,-175.4782,mb,28,59736,earthquake,29,us
34.449,69.5154,mb,32,59737,earthquake,36,us
-14.8481,167.4501,mb,23,59738,earthquake,23,us
-23.8082,-175.519,mb,24,59739,earthquake,15,us
51.1956,-178.4935,ml,20,59740,earthquake,24,us
18.75383333,-155.2581667,ml,48,59741,earthquake,10,hv
51.4102,-176.0889,ml,18,59742,earthquake,22,us
28.2558,52.8501,mb,82,59743,earthquake,61,us
1.6379,126.6483,mb,27,59744,earthquake,24,us
33.818,-117.0006667,ml,119,59745,earthquake,25,ci
51.1413,-178.4751,ml,18,59746,earthquake,20,us
40.4026667,-125.4238333,md,20,59747,earthquake,43,nc
19.205,122.1114,mb,22,59748,earthquake,9,us
37.5042,72.2129,mb,22,59749,earthquake,4,us
-21.6032,-68.4722,mb,21,59750,earthquake,10,us
-1.9188,-79.8835,ml,14,59751,earthquake,26,us
18.5975,-68.2321,md,20,59752,earthquake,9,pr
17.91116667,-66.77166667,md,6,59753,earthquake,4,pr
18.9305,-63.5591,md,13,59754,earthquake,4,pr
-24.2342,-66.9861,mb,20,59755,earthquake,3,us
18.866,-67.152,md,7,59756,earthquake,7,pr
51.4743,-172.3699,ml,29,59757,earthquake,14,us
-8.6755,112.4862,mb,37,59758,earthquake,16,us
-4.5039,125.4172,mb,34,59759,earthquake,13,us
-23.9721,-175.4188,mb,17,59760,earthquake,10,us
39.6486,-119.6521,ml,34,59761,earthquake,9,nn
18.065,-66.17916667,md,15,59762,earthquake,10,pr
39.6464,-119.6463,ml,36,59763,earthquake,9,nn
52.4823,-164.0643,ml,18,59764,earthquake,10,us
-24.0184,-66.8811,mb,19,59765,earthquake,3,us
52.6451,-172.3902,mb,33,59766,earthquake,6,us
53.1169,-162.0746,ml,18,59767,earthquake,8,us
51.8717,-171.6678,ml,21,59768,earthquake,14,us
57.6361,-154.9296,ml,,59769,earthquake,,ak
17.95916667,-67.08033333,md,11,59770,earthquake,6,pr
-6.7476,130.2057,mb,11,59771,earthquake,9,us
17.93666667,-67.99933333,md,15,59772,earthquake,8,pr
-29.3988,-176.0702,mb,9,59773,earthquake,5,us
37.1215,43.492,mb,72,59774,earthquake,47,us
36.5042,71.0511,mb,55,59775,earthquake,32,us
31.269,141.8725,mb,46,59776,earthquake,22,us
51.6048,-176.8931,mwr,185,59777,earthquake,10,us
66.3199,-154.7163,ml,,59778,earthquake,,ak
-27.2384,-67.0184,mb,32,59779,earthquake,17,us
40.2012,20.6142,mwr,64,59780,earthquake,16,us
58.6332,-156.1341,ml,,59781,earthquake,,ak
19.1985,-64.6178,md,8,59782,earthquake,5,pr
8.7087,93.955,mb,30,59783,earthquake,20,us
51.4436,-176.7803,ml,34,59784,earthquake,18,us
51.6313,176.8085,ml,18,59785,earthquake,16,us
12.3377,-88.3443,mb,37,59786,earthquake,39,us
18.22816667,-66.17133333,md,7,59787,earthquake,6,pr
-7.5034,128.2571,mb,35,59788,earthquake,22,us
34.1373333,-117.4208333,ml,99,59789,earthquake,24,ci
54.0135,-163.1378,ml,11,59790,earthquake,6,us
55.3167,-156.7428,ml,,59791,earthquake,,ak
53.0046,170.9202,mb,24,59792,earthquake,13,us
-23.9077,171.9536,mb,17,59793,earthquake,6,us
18.16883333,-65.77116667,md,15,59794,earthquake,8,pr
10.0133,122.1553,mb,51,59795,earthquake,64,us
54.7932,-162.2464,ml,21,59796,earthquake,6,us
-24.177,-66.7531,mb,30,59797,earthquake,4,us
37.3011,71.8746,mb,41,59798,earthquake,13,us
51.1527,-174.9881,ml,12,59799,earthquake,8,us
54.5456,-161.7271,ml,12,59800,earthquake,6,us
19.2835,-155.4033333,ml,50,59801,earthquake,37,hv
19.149,-155.4716667,ml,54,59802,earthquake,33,hv
51.2601,-176.3805,ml,17,59803,earthquake,16,us
39.6438,-119.653,ml,27,59804,earthquake,9,nn
2.3196,98.9728,mb,75,59805,earthquake,58,us
-3.5559,139.8784,mb,23,59806,earthquake,14,us
-6.6635,129.4056,mb,13,59807,earthquake,5,us
39.6342,-119.6433,ml,29,59808,earthquake,8,nn
-15.5597,-177.3932,mb,26,59809,earthquake,17,us
-7.175,129.2833,mb,14,59810,earthquake,10,us
30.4126,138.2815,mb,22,59811,earthquake,13,us
44.3323,-115.1577,ml,34,59812,earthquake,88,us
50.5417,177.6995,ml,22,59813,earthquake,8,us
-8.3358,108.7915,mb,19,59814,earthquake,8,us
36.4892,71.2895,mb,68,59815,earthquake,52,us
62.1738,-151.1085,ml,,59816,earthquake,,ak
37.0512,-104.9431,ml,25,59817,earthquake,54,us
19.2336,-67.5883,md,16,59818,earthquake,12,pr
52.0142,-178.6045,ml,18,59819,earthquake,20,us
61.5064,-149.8456,ml,,59820,earthquake,,ak
-25.1837,179.8839,mb,47,59821,earthquake,57,us
18.59766667,-65.393,md,8,59822,earthquake,4,pr
19.19766667,-67.494,md,11,59823,earthquake,9,pr
19.248,-67.576,md,16,59824,earthquake,11,pr
19.3003,-67.5963,md,14,59825,earthquake,9,pr
22.7566,143.1667,mb,73,59826,earthquake,49,us
-23.2713,170.7467,mb,14,59827,earthquake,3,us
6.7328,-73.0596,mb,107,59828,earthquake,200,us
17.998,-66.81666667,md,6,59829,earthquake,3,pr
38.5003,39.1965,mb,24,59830,earthquake,4,us
19.317,-67.64433333,md,9,59831,earthquake,5,pr
-7.0095,105.1986,mb,24,59832,earthquake,14,us
57.7717,-156.3611,ml,,59833,earthquake,,ak
-6.8368,129.9808,mb,16,59834,earthquake,11,us
4.9418,127.3006,mb,23,59835,earthquake,15,us
58.4586,-133.1326,ml,10,59836,ice quake,26,us
-5.6669,152.042,mb,26,59837,earthquake,19,us
-21.819,-179.3824,mb,125,59838,earthquake,145,us
-21.8562,-179.4565,mb,82,59839,earthquake,84,us
-6.6684,104.7319,mb,18,59840,earthquake,12,us
-21.9847,-63.641,mb,142,59841,earthquake,159,us
-9.7851,158.8485,mb,16,59842,earthquake,14,us
47.5921,153.7343,mb,39,59843,earthquake,20,us
32.8427124,-100.9466702,ml,25,59844,earthquake,7,tx
55.9292,-160.7567,ml,26,59845,earthquake,10,us
59.7555,-152.7709,ml,,59846,earthquake,,ak
-18.8076,-171.0844,mb,12,59847,earthquake,9,us
-24.6514,-175.473,mb,14,59848,earthquake,17,us
60.1038,-153.5395,ml,,59849,earthquake,,ak
-24.1774,-66.8183,mb,48,59850,earthquake,21,us
18.00883333,-66.82066667,md,31,59851,earthquake,15,pr
-19.0565,-177.6746,mb,17,59852,earthquake,14,us
51.8191,-177.9762,ml,8,59853,earthquake,13,us
35.5006,140.2924,mb,24,59854,earthquake,13,us
37.0538333,-121.5086667,ml,100,59855,earthquake,78,nc
-23.2282,-179.7531,mb,20,59856,earthquake,12,us
53.1386,-166.833,ml,17,59857,earthquake,8,us
63.6953,-149.3315,ml,,59858,earthquake,,ak
51.0988,-179.0958,ml,20,59859,earthquake,20,us
55.6066,163.0748,mb,48,59860,earthquake,30,us
18.36833333,-64.92616667,md,6,59861,earthquake,5,pr
5.351,-77.7289,mb,36,59862,earthquake,26,us
51.9116,179.6999,ml,18,59863,earthquake,8,us
40.3961667,-122.0768333,md,33,59864,earthquake,66,nc
17.93066667,-65.6435,md,9,59865,earthquake,4,pr
57.6698,-156.2131,ml,,59866,earthquake,,ak
61.7063,-154.097,ml,,59867,earthquake,,ak
51.7978,-177.9625,ml,18,59868,earthquake,16,us
1.7544,127.2546,mb,64,59869,earthquake,47,us
37.2133333,-119.5218333,md,46,59870,earthquake,43,nc
-12.9567,166.6647,mb,22,59871,earthquake,13,us
54.6782,-161.5898,ml,18,59872,earthquake,6,us
51.5312,-176.3575,ml,18,59873,earthquake,16,us
34.367,88.9465,mb,91,59874,earthquake,70,us
39.961,143.7065,mb,67,59875,earthquake,49,us
56.3632,-149.7426,ml,32,59876,earthquake,42,us
16.2764,99.9211,mb,24,59877,earthquake,8,us
56.3717,-149.7249,ml,52,59878,earthquake,52,us
46.6298,149.4196,mb,43,59879,earthquake,24,us
52.9686,-1.9648,mb_lg,12,59880,earthquake,5,us
62.0405,-151.3654,ml,,59881,earthquake,,ak
-4.4648,145.1046,mb,31,59882,earthquake,20,us
-5.4275,147.2702,mb,20,59883,earthquake,10,us
53.2606,-171.0247,ml,23,59884,earthquake,18,us
37.4017,73.1129,mb,69,59885,earthquake,44,us
-26.3478,28.1586,ml,7,59886,earthquake,2,us
1.9885,127.6309,mb,20,59887,earthquake,8,us
19.56833333,-156.1503333,ml,50,59888,earthquake,23,hv
2.2078,-84.5602,mb,93,59889,earthquake,62,us
58.1611,-154.7875,ml,,59890,earthquake,,ak
69.5373,-144.7394,ml,,59891,earthquake,,ak
51.4824,-176.8016,ml,23,59892,earthquake,12,us
8.2949,126.5507,mb,30,59893,earthquake,23,us
17.96816667,-67.07716667,md,14,59894,earthquake,6,pr
37.9845,36.298,mb,42,59895,earthquake,21,us
52.3715,-164.9293,ml,14,59896,earthquake,8,us
-35.7313,-73.4381,mb,33,59897,earthquake,13,us
52.472,-176.0392,ml,27,59898,earthquake,16,us
-16.6612,167.4783,mb,16,59899,earthquake,10,us
19.2126,-67.4315,md,20,59900,earthquake,14,pr
51.4506,179.6565,ml,35,59901,earthquake,24,us
-5.0119,130.8285,mb,26,59902,earthquake,22,us
18.93516667,-67.2565,md,6,59903,earthquake,3,pr
57.1308,-156.3092,ml,,59904,earthquake,,ak
51.0901,-179.825,ml,28,59905,earthquake,18,us
-17.3749,-178.7736,mb,54,59906,earthquake,39,us
-16.2662,-74.1597,mb,19,59907,earthquake,13,us
54.4633,-161.2536,ml,12,59908,earthquake,6,us
52.1625,176.0192,ml,13,59909,earthquake,14,us
54.6452,-159.7204,ml,15,59910,earthquake,10,us
38.0788,37.2715,mb,26,59911,earthquake,10,us
13.7451,-90.5829,mb,31,59912,earthquake,53,us
24.6938,122.4949,mb,38,59913,earthquake,36,us
18.70166667,-65.02433333,md,9,59914,earthquake,5,pr
-37.4416,146.3071,mb,27,59915,earthquake,22,us
36.5555,140.7564,mb,33,59916,earthquake,17,us
51.2066,-179.3022,ml,34,59917,earthquake,22,us
-21.1654,-178.7109,mb,54,59918,earthquake,38,us
-4.3913,123.4868,mb,14,59919,earthquake,7,us
61.5897,-146.2883,ml,,59920,earthquake,,ak
56.2456,-149.6514,ml,31,59921,earthquake,36,us
37.2763,-104.492,ml,14,59922,earthquake,52,us
51.8051,-171.5591,ml,12,59923,earthquake,6,us
62.4776,-148.2333,ml,,59924,earthquake,,ak
54.4516,-161.7751,ml,27,59925,earthquake,12,us
-6.0106,148.1295,mb,87,59926,earthquake,79,us
38.4033,73.8728,mb,27,59927,earthquake,5,us
52.8017,-174.2957,mb,45,59928,earthquake,26,us
23.9049,122.2653,mb,21,59929,earthquake,9,us
51.8826,-179.1455,ml,24,59930,earthquake,24,us
19.5886,-65.6566,md,11,59931,earthquake,8,pr
53.117,-166.8172,ml,22,59932,earthquake,16,us
54.0814,-155.5984,ml,33,59933,earthquake,16,us
18.76733333,-64.98333333,md,18,59934,earthquake,5,pr
19.7258,-64.2373,md,15,59935,earthquake,8,pr
54.5999,-159.6978,ml,32,59936,earthquake,20,us
19.0931,-66.4738,md,8,59937,earthquake,8,pr
42.6054,18.1671,mb,46,59938,earthquake,7,us
60.9245,-138.5492,ml,28,59939,earthquake,62,us
12.9502,-70.6809,mb,37,59940,earthquake,16,us
34.9971667,-118.5206667,ml,89,59941,earthquake,256,ci
-7.5034,155.1648,mb,30,59942,earthquake,24,us
36.5965,140.9286,mb,51,59943,earthquake,33,us
26.9851,96.6035,mb,34,59944,earthquake,21,us
51.0483,179.5054,mb,39,59945,earthquake,7,us
52.0317,178.2962,ml,23,59946,earthquake,14,us
36.5258,25.6829,mb,63,59947,earthquake,21,us
61.6773,-149.8416,ml,,59948,earthquake,,ak
56.2728,-149.995,ml,23,59949,earthquake,29,us
-5.2918,151.7642,mb,30,59950,earthquake,24,us
11.4597,57.8606,mb,18,59951,earthquake,10,us
-4.4389,143.3165,mb,22,59952,earthquake,18,us
43.2819,82.8022,mb,34,59953,earthquake,15,us
38.6833,73.4183,mb,31,59954,earthquake,21,us
54.3227,-162.4148,ml,37,59955,earthquake,20,us
54.6749,-156.8824,ml,,59956,earthquake,,ak
-3.7806,141.2316,mb,24,59957,earthquake,13,us
-7.0368,68.439,mb,26,59958,earthquake,17,us
-16.147,-175.6967,mb,37,59959,earthquake,39,us
40.3401667,-125.2968333,md,10,59960,earthquake,34,nc
51.4007,-176.7587,ml,20,59961,earthquake,18,us
-6.3952,146.3959,mb,19,59962,earthquake,15,us
-35.7074,-73.3627,mb,19,59963,earthquake,3,us
19.246,-65.7905,md,8,59964,earthquake,2,pr
21.0899,99.5285,mb,39,59965,earthquake,31,us
-11.706,166.2274,mb,56,59966,earthquake,50,us
17.9563,-67.0766,md,18,59967,earthquake,10,pr
57.4238,-155.8018,ml,,59968,earthquake,,ak
19.6501,-65.753,md,16,59969,earthquake,6,pr
19.6238,-65.7225,md,21,59970,earthquake,13,pr
59.008,-137.3305,ml,,59971,earthquake,,ak
51.896,177.5903,ml,23,59972,earthquake,18,us
-15.6231,-177.753,mb,62,59973,earthquake,57,us
19.6626,-65.8251,md,3,59974,earthquake,2,pr
9.9626,127.132,mb,14,59975,earthquake,4,us
32.357,-115.3461667,ml,41,59976,earthquake,125,ci
-25.0938,179.8145,mb,19,59977,earthquake,8,us
53.6432,-164.7833,ml,17,59978,earthquake,11,us
40.223,-121.1495,ml,44,59979,earthquake,47,nc
18.53,-66.35683333,md,14,59980,earthquake,6,pr
51.3739,-177.0189,ml,20,59981,earthquake,18,us
19.7096,-65.7256,md,13,59982,earthquake,7,pr
-20.8348,-179.1308,mb,37,59983,earthquake,20,us
59.2343,-138.2548,ml,,59984,earthquake,,ak
19.89883333,-155.3861667,ml,25,59985,earthquake,38,hv
38.0471,36.572,mb,37,59986,earthquake,7,us
19.548,-65.7233,md,12,59987,earthquake,6,pr
19.606,-65.7256,md,7,59988,earthquake,4,pr
54.2106,-161.5452,ml,10,59989,earthquake,6,us
17.9206,-102.8777,mb,62,59990,earthquake,306,us
-24.2121,-67.055,mb,29,59991,earthquake,7,us
18.7046,-64.4606,md,6,59992,earthquake,5,pr
28.1045,104.9825,mb,37,59993,earthquake,40,us
51.2733,-175.1622,ml,19,59994,earthquake,16,us
19.6603,-65.7443,md,9,59995,earthquake,5,pr
52.7922,-172.9368,mb,57,59996,earthquake,66,us
40.1751,-98.3148,mb_lg,22,59997,earthquake,134,us
51.9278,-176.4727,mb,75,59998,earthquake,15,us
-23.0884,-176.9566,mb,13,59999,earthquake,9,us
58.341,-133.4559,ml,,60000,ice quake,,ak
18.8496,-64.3921,md,11,60001,earthquake,9,pr
17.3084,-84.2456,mb,52,60002,earthquake,33,us
-23.8742,-66.6738,mwr,23,60003,earthquake,,guc
58.3471,-133.4156,ml,,60004,ice quake,,ak
23.3897,142.0659,mb,25,60005,earthquake,23,us
17.80683333,-66.78433333,md,28,60006,earthquake,13,pr
-23.3556,170.7581,mb,12,60007,earthquake,6,us
53.6208,-133.2013,mwr,83,60008,earthquake,,pgc
13.1715,144.0661,mb,13,60009,earthquake,7,us
6.6362,-73.4187,mb,13,60010,earthquake,9,us
2.9744,96.0994,mb,14,60011,earthquake,6,us
-49.3451,-116.088,mb,22,60012,earthquake,17,us
-23.6624,-179.5842,mb,24,60013,earthquake,21,us
36.4332,70.3799,mb,23,60014,earthquake,7,us
51.2932,-174.9614,ml,17,60015,earthquake,10,us
-6.2265,125.1595,mb,51,60016,earthquake,56,us
-10.6297,165.854,mb,23,60017,earthquake,16,us
16.0739,-93.8293,mb,35,60018,earthquake,27,us
54.0292,-79.6324,mb_lg,25,60019,earthquake,11,us
19.6086,-65.7573,md,21,60020,earthquake,15,pr
58.3605,-133.4377,ml,,60021,ice quake,,ak
-24.2294,-67.0029,mwr,23,60022,earthquake,,guc
37.9322,87.1355,mb,23,60023,earthquake,9,us
-18.0496,-178.4465,mb,33,60024,earthquake,22,us
58.3361,-133.4169,ml,,60025,ice quake,,ak
60.3319,-152.4178,ml,,60026,earthquake,,ak
51.2786,178.9834,ml,15,60027,earthquake,16,us
-26.4903,71.9997,mb,29,60028,earthquake,17,us
-6.7413,103.8629,mb,46,60029,earthquake,27,us
30.26824951,-104.6466511,ml,48,60030,earthquake,17,tx
28.7161,138.0574,mb,52,60031,earthquake,35,us
5.1351,127.0969,mb,52,60032,earthquake,43,us
-13.1794,166.3062,mb,17,60033,earthquake,7,us
19.2856,-64.5591,md,20,60034,earthquake,13,pr
18.2836,-68.4675,md,17,60035,earthquake,10,pr
-17.6099,-178.3803,mb,27,60036,earthquake,19,us
19.6621,-65.758,md,8,60037,earthquake,4,pr
-4.2769,123.8656,mb,24,60038,earthquake,10,us
-22.3204,174.2415,mb,20,60039,earthquake,10,us
19.6833,-65.6798,md,9,60040,earthquake,3,pr
19.774,-155.567,ml,48,60041,earthquake,35,hv
19.7061,-65.7173,md,8,60042,earthquake,5,pr
58.3559,-133.3995,ml,,60043,ice quake,,ak
59.2741,-148.842,ml,,60044,earthquake,,ak
-37.2232,177.2416,mb,14,60045,earthquake,10,us
59.1565,-152.1984,ml,,60046,earthquake,,ak
45.91533333,-122.9891667,ml,74,60047,earthquake,115,uw
18.0156,-68.5058,md,20,60048,earthquake,12,pr
26.7267,129.6335,mb,18,60049,earthquake,14,us
54.8941,-161.4362,ml,18,60050,earthquake,12,us
19.591,-65.6948,md,12,60051,earthquake,8,pr
14.6607,39.9127,mb,20,60052,earthquake,13,us
53.7774,-166.1431,ml,26,60053,earthquake,10,us
31.8916667,-116.5555,ml,21,60054,earthquake,30,ci
58.3362,-133.4732,ml,,60055,ice quake,,ak
51.3979,-176.1248,ml,18,60056,earthquake,14,us
34.7685,97.2699,mb,28,60057,earthquake,19,us
26.8765,55.183,mb,45,60058,earthquake,32,us
17.95916667,-67.07516667,md,20,60059,earthquake,13,pr
33.827,-118.881,mw,109,60060,earthquake,6,ci
-7.7483,128.2265,mb,17,60061,earthquake,13,us
51.4528,177.6173,ml,15,60062,earthquake,18,us
31.505,-104.5154,ml,26,60063,earthquake,56,us
14.6721,40.0081,mb,18,60064,earthquake,10,us
31.6539832,-104.2588203,ml,18,60065,earthquake,25,tx
59.9652,-152.0005,ml,,60066,earthquake,,ak
-12.622,-76.014,mb,35,60067,earthquake,21,us
46.5568,152.4237,mb,16,60068,earthquake,5,us
19.04366667,-65.3895,md,12,60069,earthquake,9,pr
19.22666667,-64.56583333,md,17,60070,earthquake,13,pr
19.0763,-65.3124,ml,17,60071,earthquake,8,us
19.0806,-65.3783,md,20,60072,earthquake,17,pr
19.06,-65.37866667,md,20,60073,earthquake,18,pr
19.012,-65.4523,md,16,60074,earthquake,7,pr
19.0825,-65.4175,md,7,60075,earthquake,3,pr
18.9733,-65.4478,md,16,60076,earthquake,6,pr
18.965,-65.35216667,md,18,60077,earthquake,9,pr
-6.6999,129.6889,mb,14,60078,earthquake,7,us
19.02616667,-65.34733333,md,14,60079,earthquake,6,pr
58.3653,-133.4964,ml,,60080,ice quake,,ak
14.6374,40.011,mb,24,60081,earthquake,17,us
-3.6552,137.5595,mb,39,60082,earthquake,25,us
-0.1909,97.3851,mb,20,60083,earthquake,7,us
51.8469,-174.8167,ml,14,60084,earthquake,18,us
-7.8291,128.8173,mb,13,60085,earthquake,6,us
0.0138,97.4465,mb,18,60086,earthquake,6,us
14.5513,39.7597,mb,16,60087,earthquake,6,us
-19.3074,-177.854,mb,86,60088,earthquake,60,us
53.2435,-170.032,ml,18,60089,earthquake,12,us
-10.3439,161.3595,mb,38,60090,earthquake,29,us
19.1535,145.7971,mb,15,60091,earthquake,11,us
32.4203,47.3544,mb,101,60092,earthquake,55,us
53.6108,160.9479,mb,21,60093,earthquake,14,us
31.52915022,-104.0133316,ml,62,60094,earthquake,27,tx
57.7708,-155.9649,mwr,,60095,earthquake,,ak
57.7337,-155.8974,ml,,60096,earthquake,,ak
-18.0206,-69.5537,mb,18,60097,earthquake,14,us
57.767,-155.9415,ml,,60098,earthquake,,ak
57.7624,-155.9138,ml,,60099,earthquake,,ak
-17.9877,-178.2784,mb,68,60100,earthquake,38,us
56.3831,-155.5301,ml,,60101,earthquake,,ak
52.2531,-169.1486,ml,15,60102,earthquake,10,us
53.1966,-161.7296,ml,32,60103,earthquake,14,us
-51.5479,139.6747,mb,26,60104,earthquake,11,us
4.1335,123.3752,mb,18,60105,earthquake,9,us
54.5674,-160.3976,ml,16,60106,earthquake,10,us
-21.109,-68.9181,mb,18,60107,earthquake,8,us
53.8115,-164.2246,ml,22,60108,earthquake,8,us
-6.0368,149.1815,mb,14,60109,earthquake,7,us
18.2275,-64.4988,md,9,60110,earthquake,4,pr
-15.5068,-174.0956,mb,22,60111,earthquake,5,us
-13.5583,167.1945,mb,34,60112,earthquake,24,us
17.92683333,-66.8425,md,11,60113,earthquake,5,pr
73.405,7.5137,mb,46,60114,earthquake,28,us
-0.1575,97.3363,mb,12,60115,earthquake,5,us
24.0999,142.9648,mb,41,60116,earthquake,54,us
-21.9763,-68.8392,mb,19,60117,earthquake,6,us
43.4939,147.4007,mb,22,60118,earthquake,13,us
69.4802,-143.512,ml,,60119,earthquake,,ak
18.0351,-68.1748,md,20,60120,earthquake,13,pr
0.1155,97.1833,mb,15,60121,earthquake,7,us
53.3117,-166.0988,mb,51,60122,earthquake,12,us
54.9037,-162.8814,ml,23,60123,earthquake,10,us
-23.9465,-175.1168,mb,11,60124,earthquake,7,us
17.999,-66.8735,md,7,60125,earthquake,5,pr
51.82,-177.6921,ml,27,60126,earthquake,18,us
-17.4924,-174.9549,mb,16,60127,earthquake,9,us
6.4721,126.426,mb,25,60128,earthquake,13,us
51.4381,-177.0889,ml,22,60129,earthquake,14,us
4.5967,126.0017,mb,25,60130,earthquake,16,us
80.0074,-0.2825,mb,18,60131,earthquake,7,us
-24.3285,-68.8596,mwr,34,60132,earthquake,,guc
59.837,-153.4457,ml,,60133,earthquake,,ak
-23.8775,-175.8528,mb,13,60134,earthquake,8,us
-23.6465,-175.0103,mb,10,60135,earthquake,5,us
36.5057,70.9395,mb,58,60136,earthquake,26,us
-23.9987,-71.4503,mb,31,60137,earthquake,13,us
69.4183,-143.8608,ml,,60138,earthquake,,ak
63.1202,-150.9187,ml,,60139,earthquake,,ak
-23.4972,-175.5396,mb,29,60140,earthquake,23,us
60.0844,-152.9368,ml,,60141,earthquake,,ak
-23.7275,-175.7081,mb,19,60142,earthquake,8,us
-4.1045,142.0987,mb,29,60143,earthquake,18,us
17.9478,-67.0815,md,22,60144,earthquake,12,pr
0.8446,97.0438,mb,24,60145,earthquake,11,us
17.99466667,-67.0535,md,19,60146,earthquake,8,pr
17.9795,-67.06566667,md,11,60147,earthquake,3,pr
17.96416667,-67.065,md,13,60148,earthquake,8,pr
61.2895,-149.5901,mwr,,60149,earthquake,,ak
53.7903,-164.0211,mwr,97,60150,earthquake,15,us
53.8202,-164.0618,ml,25,60151,earthquake,14,us
58.504,-155.7736,ml,,60152,earthquake,,ak
13.8524,-92.7155,mb,35,60153,earthquake,33,us
40.4,-125.6436667,mw,84,60154,earthquake,5,nc
-16.9688,-177.0412,mb,57,60155,earthquake,48,us
-0.1117,97.2198,mb,42,60156,earthquake,18,us
17.95966667,-67.07766667,md,17,60157,earthquake,10,pr
38.5408,-118.1561,ml,12,60158,earthquake,8,nn
19.17216667,-155.4873333,ml,52,60159,earthquake,39,hv
-4.9277,129.8587,mb,35,60160,earthquake,25,us
41.8181,142.8753,mb,24,60161,earthquake,11,us
-30.5598,-71.7327,mwr,43,60162,earthquake,39,us
31.86309814,-101.7977087,ml,26,60163,earthquake,13,tx
-7.2133,129.3828,mb,12,60164,earthquake,3,us
58.1802,-155.2712,ml,,60165,earthquake,,ak
43.804,89.3371,mb,36,60166,earthquake,14,us
57.4143,-149.4627,ml,,60167,earthquake,,ak
38.5372,-118.1562,ml,15,60168,earthquake,9,nn
51.0295,-176.11,ml,13,60169,earthquake,12,us
-24.1358,-175.4653,mb,17,60170,earthquake,8,us
27.0059,54.4276,mb,34,60171,earthquake,16,us
37.0923,-115.2815,ml,17,60172,earthquake,10,nn
56.2293,162.8382,mb,38,60173,earthquake,22,us
60.2386,-140.8242,ml,,60174,earthquake,,ak
48.3822,147.7475,mb,106,60175,earthquake,493,us
34.291,-116.8376667,ml,94,60176,earthquake,198,ci
46.1633,-75.5683,mb_lg,17,60177,earthquake,38,us
17.874,-66.861,md,8,60178,earthquake,7,pr
5.1139,-82.6839,mb,34,60179,earthquake,23,us
40.4993,139.8307,mb,34,60180,earthquake,13,us
-16.0234,173.55,mb,17,60181,earthquake,10,us
-24.1191,-175.8171,mb,29,60182,earthquake,19,us
-14.9463,-72.0236,mb,26,60183,earthquake,29,us
54.5054,-159.5767,mb,56,60184,earthquake,6,us
54.573,-159.6128,ml,14,60185,earthquake,6,us
36.351,70.6083,mb,47,60186,earthquake,32,us
56.1873,-149.8424,ml,92,60187,earthquake,58,us
50.67,-176.7179,ml,13,60188,earthquake,6,us
56.1098,-149.8787,ml,36,60189,earthquake,48,us
51.6419,179.1035,mb,73,60190,earthquake,31,us
